country,conflict_id,start_year,end_year,duration,best,avg_deaths,HR_before,HR_after,HR_rel_change,CV_global_homicides,CV_pop,IV_deaths_cat
Myanmar,253,1992,1992,1,404,6.0014148779611505,4.949777899,3.67412594,0.7422809699688305,,17.562698683562555,medium
Myanmar,253,1996,1996,1,124,4.820281565605037,3.67412594,2.083913966,0.5671863186050721,,17.609925080000902,medium
Myanmar,253,2005,2005,1,32,3.4657359027997265,1.798183639,1.6003813411999999,0.8899988335396037,6.293981484,17.706308517338165,medium
Myanmar,264,1993,2002,10,1402,4.94306997460049,4.949777899,1.5166260056,0.30640283999538703,6.906000623,17.680487300742424,medium
Myanmar,264,2005,2011,7,393,4.027899462813948,1.798183639,2.3956923606,1.3322845946547954,6.083969712,17.747152095312714,medium
Myanmar,264,2013,2013,1,83,4.418840607796598,1.9556972714,2.2659629503333334,1.15864708892866,6.032025006,17.763913013207894,medium
Myanmar,264,2015,2015,1,77,4.343805421853684,2.2370477533999997,1.1338204239999998,0.5068378277918973,5.911968893,17.77976017810103,medium
Myanmar,422,1997,1997,1,130,4.867534450455582,3.67412594,1.9580831683333333,0.5329385002881347,,17.622777820378303,medium
Myanmar,439,2009,2009,1,78,4.356708826689592,1.5161230140000002,2.2370477533999997,1.4755054390329303,6.066836418,17.732528388459023,medium
Myanmar,439,2014,2015,2,371,5.22305488204749,2.116360067,1.1338204239999998,0.5357407946215986,5.911968893,17.77976017810103,medium
Myanmar,439,2017,2017,1,35,3.5553480614894135,2.3956923606,0.009189522,0.0038358522785031084,5.906905873,17.792993928251473,medium
Myanmar,11475,1991,1991,1,150,5.0106352940962555,4.949777899,3.67412594,0.7422809699688305,,17.550562276345513,medium
Myanmar,11475,1995,1995,1,33,3.4965075614664802,4.949777899,2.228182211,0.45015801849415465,,17.597461278294066,medium
Myanmar,11475,2000,2001,2,102,3.9318256327243257,3.67412594,1.5560249210000001,0.4235088688876027,6.943723418,17.670436491200444,medium
Myanmar,11475,2005,2007,3,345,4.74493212836325,1.798183639,1.9556972714,1.0875959657199397,6.012406023,17.719934342313348,medium
Namibia,327,1998,2002,5,63,2.533696813957432,21.130976846666666,18.45118064,0.8731816221222449,6.906000623,14.431516941232921,low
Nepal,269,1996,2006,11,9915,6.803908768155526,,3.0102915777999995,,6.178188546,17.076168696898275,medium
Netherlands,315,1971,1991,21,2,-2.3513752571634776,,1.2492509434,,,16.528203166398708,low
Nicaragua,336,1982,1990,9,565,4.139601153810221,,16.850671941999998,,,15.244249995693757,medium
Niger,373,1994,1994,1,50,3.912023005428146,,,,,16.031264185056447,medium
Niger,386,1991,2018,28,4,-1.9459101490553135,,,,5.774733653,16.926481789306713,low
Niger,406,1995,1995,1,34,3.5263605246161616,,,,,16.06577962323096,medium
Niger,430,1991,1992,2,69,3.5409593240373143,,,,,15.963401673571667,medium
Niger,430,1997,1997,1,62,4.127134385045092,,,,,16.135758343166955,medium
Niger,430,2007,2008,2,128,4.1588830833596715,,4.641806711,,6.010090245,16.540149928078087,medium
Nigeria,297,2009,2009,1,405,6.003887067106539,,,,6.066836418,18.854570930974432,medium
Nigeria,424,2004,2004,1,84,4.430816798843313,,,,6.504204151,18.72315600562603,medium
Nigeria,425,2004,2004,1,67,4.204692619390966,,,,6.504204151,18.72315600562603,medium
Nigeria,13638,2015,2016,2,111,4.0163830207523885,,21.99403242,,5.947845376,19.04104346689593,medium
Pakistan,218,1989,1992,4,30,2.0149030205422647,,7.1075198754999995,,,18.550929105824167,low
Pakistan,218,1994,1994,1,36,3.58351893845611,7.62578613,7.1363354185,0.9358163600242484,,18.606020773902454,medium
Pakistan,218,1996,2003,8,486,4.1067670822206574,,6.336142996,,6.729341778,18.84655856119279,medium
Pakistan,218,2013,2020,8,358,3.8010914447208646,7.2891842356,,,5.605310066,19.213185950721147,medium
Pakistan,325,2004,2004,1,43,3.7612001156935624,6.398900105800001,6.5320765162,1.0208123909106328,6.504204151,18.86961839796387,medium
Pakistan,325,2006,2009,4,561,4.943426544402806,6.2489576067999995,7.2777356564,1.1646319457313175,6.066836418,18.98329551614997,medium
Pakistan,325,2011,2016,6,496,4.4148164574968725,6.781900508600001,3.863047232,0.5696113098535348,5.947845376,19.131821838641194,medium
Pakistan,404,1990,1990,1,70,4.248495242049359,,,,,18.494376441132438,medium
Pakistan,404,1994,1996,3,132,3.784189633918261,7.62578613,6.851538349,0.89846977507616,,18.66244420774496,medium
Pakistan,418,2001,2017,17,2181,4.854325422145413,6.960406795199999,3.83042276,0.5503159330632107,5.906905873,19.15259762251201,medium
Pakistan,13936,2016,2019,4,228,4.04305126783455,6.7588063084,3.843501475,0.5686657228545237,5.564134104,19.193402755056102,medium
Panama,367,1989,1989,1,77,4.343805421853684,,11.744573446,,,14.699040053273514,medium
Panama,368,1989,1989,1,843,6.736966958001855,,11.744573446,,,14.699040053273514,medium
Papua New Guinea,369,1990,1990,1,55,4.007333185232471,,,,,15.34500507445993,medium
Papua New Guinea,369,1992,1996,5,200,3.6888794541139363,,8.028874495,,,15.4859039551207,medium
Paraguay,220,1989,1989,1,150,5.0106352940962555,,,,,15.2295163849822,medium
Peru,292,1982,1999,18,6476,5.885486556901361,,,,,17.076613917118767,medium
Peru,292,2007,2010,4,150,3.624340932976365,,6.6459185178,,6.04961649,17.18376041548035,medium
Peru,403,1995,1995,1,88,4.477336814478207,,,,,17.00595266904149,medium
Philippines,209,1969,1995,27,4135,5.0314057414534625,,7.581291689333334,,,18.06091656179853,medium
Philippines,209,1997,1997,1,32,3.4657359027997265,11.286165279666667,7.6285431377999995,0.6759198495474545,,18.106392909673385,medium
Philippines,308,1970,1990,21,256,2.5006550067561393,,11.89501931975,,,17.94095268937489,low
Philippines,308,1993,2020,28,7848,5.635809491069995,13.823600803333335,,,5.605310066,18.512175335467393,medium
Philippines,371,1990,1991,2,1,-0.6931471805599453,,11.286165279666667,,,17.965838162992785,low
Romania,370,1989,1989,1,249,5.517452896464707,,3.4050637368,,,16.958000162055463,medium
Russian Federation,376,1990,1991,2,269,4.901564199041894,,28.489108022000003,,,18.81538291219674,medium
Russian Federation,377,1990,1990,1,143,4.962844630259907,,26.265348655999997,,,18.812516100901586,medium
Russian Federation,399,1993,1993,1,145,4.976733742420574,17.496483166666668,27.132408251999998,1.5507349673385313,,18.815817881710544,medium
Russian Federation,401,1994,1996,3,4704,7.357556200910353,20.7146842,25.994830316,1.2548987020521414,,18.81380419954211,high
Russian Federation,401,1999,2007,9,13474,7.311292604184386,27.132408251999998,11.837778168,0.43629662571981265,6.012406023,18.776991419553443,high
Russian Federation,414,1999,1999,1,85,4.442651256490317,27.132408251999998,28.819494582000004,1.06217974882033,,18.807403139656053,medium
Russian Federation,432,2007,2015,9,2943,5.7899601708972535,26.303401566,8.6545889412,0.3290292671647075,5.911968893,18.78599633970678,medium
Russian Federation,13247,2014,2014,1,1,0.0,11.52020351,9.4848249898,0.8233209579645698,6.032096376,18.7840707602417,low
Russian Federation,13588,2015,2020,6,263,3.7803945629497098,11.339393315999999,,,5.605310066,18.785831638320012,medium
Rwanda,283,2011,2014,4,3,-0.2876820724517809,2.70695358425,2.577168608,0.9520549679886888,6.032096376,16.22097971273394,low
Rwanda,374,1990,1994,5,2927,6.372295374257785,,,,,15.596588684214893,medium
Rwanda,374,1996,2002,7,3764,6.287327351649957,,3.208665766,,6.906000623,15.946958633366004,medium
Rwanda,374,2009,2012,4,11,1.0116009116784799,2.64307228,3.253082125,1.2307957484234975,6.113175523,16.171604948196872,low
Rwanda,374,2019,2020,2,19,2.2512917986064953,3.219359865,,,5.605310066,16.37677691071343,low
Saudi Arabia,371,1990,1991,2,91,3.817712325956905,,,,,16.635262824525395,medium
Saudi Arabia,418,2001,2017,17,102,1.791759469228055,0.874174528,0.7481504585000001,0.8558364886376558,5.906905873,17.315079579889897,low
Senegal,375,1990,1990,1,58,4.060443010546419,,,,,15.833914908357594,medium
Senegal,375,1992,1993,2,309,5.0401940963378005,,,,,15.922901476386999,medium
Senegal,375,1995,1995,1,299,5.700443573390687,,,,,15.97770133367629,medium
Senegal,375,1997,1998,2,561,5.636573724962751,,,,,16.050649118986207,medium
Senegal,375,2000,2001,2,80,3.6888794541139363,,,,6.943723418,16.12169934982852,medium
Senegal,375,2003,2003,1,39,3.6635616461296463,,,,6.729341778,16.17082756004334,medium
Senegal,375,2011,2011,1,25,3.2188758248682006,,0.267518152,,6.083969712,16.383057615402837,medium
Serbia,384,1991,1991,1,64,4.1588830833596715,,,,,15.843084429808243,medium
Serbia,385,1991,1992,2,3111,7.349552316337692,,,,,15.849748645533058,high
Serbia,389,1992,1995,4,36,2.1972245773362196,,2.403133686,,,15.846989699033873,low
Serbia,390,1992,1993,2,1,-0.6931471805599453,,,,,15.85664088277367,low
Serbia,412,1998,1999,2,2633,7.182731978936364,,2.158713588,,,15.835785921593844,high
Sierra Leone,307,2000,2001,2,2,0.0,,1.849104029,,6.943723418,15.374511440890343,low
Sierra Leone,382,1991,2001,11,11468,6.94942055420489,,1.849104029,,6.943723418,15.374511440890343,high
Solomon Islands,369,1992,1996,5,2,-0.916290731874155,,,,,12.819952026431132,low
Somalia,329,1996,1996,1,184,5.214935757608986,,,,,15.85447939307405,medium
Somalia,337,1986,1996,11,12804,7.059617628291383,,,,,15.85447939307405,high
Somalia,337,2001,2002,2,342,5.14166355650266,,,,6.906000623,16.066942873013662,medium
Somalia,418,2001,2017,17,79,1.5362345084108056,,,,5.906905873,16.49578968788109,low
Somalia,14074,2018,2018,1,121,4.795790545596741,,,,5.774733653,16.52410894212003,medium
South Sudan,309,1983,2018,36,7,-1.6376087894007967,,,,5.774733653,16.21121470472558,low
South Sudan,314,1994,2011,18,4,-1.5040773967762742,,14.87099413,,6.083969712,16.101020191556945,low
South Sudan,11348,2012,2012,1,129,4.859812404361672,,,,6.113175523,16.129396356773388,medium
Spain,342,1991,1991,1,44,3.784189633918261,1.234507228,1.0852609644,0.8791045850401452,,17.478209678379386,medium
Sri Lanka,313,1989,1990,2,449,5.413875707182309,,8.847269327,,,16.667705488779568,medium
Sri Lanka,352,1984,2001,18,37777,7.649083972912726,,8.3073234245,,6.943723418,16.755292763804583,high
Sri Lanka,352,2003,2003,1,29,3.367295829986474,10.28221547,8.877556426333333,0.8633894565072106,6.729341778,16.771671929055863,medium
Sri Lanka,352,2005,2009,5,22979,8.432898121920836,,3.2604703934,,6.066836418,16.817399241874682,high
Sudan,288,1989,1994,6,965,5.080368632110931,,,,,16.965613415736208,medium
Sudan,288,2005,2010,6,38,1.8458266904983307,,,,6.04961649,17.35777378517344,low
Sudan,309,1983,2018,36,49285,7.22185611564343,,,,5.774733653,17.548443547541066,high
Sudan,314,1994,2011,18,1097,4.1099627023790655,,,,6.083969712,17.380799784776876,medium
Sudan,11344,2011,2011,1,145,4.976733742420574,4.9086697465,,,6.083969712,17.380799784776876,medium
Sudan,11348,2012,2012,1,238,5.472270673671475,4.9086697465,,,6.113175523,17.404397866457337,medium
Syrian Arab Republic,234,2000,2012,13,1,-2.5649493574615367,2.0550459919999997,,,6.113175523,16.832948597676683,low
Syrian Arab Republic,234,2018,2019,2,2,0.0,,,,5.564134104,16.6528408276054,low
Syrian Arab Republic,418,2001,2017,17,195,2.4397862145075306,2.085132109,,,5.906905873,16.654335714539595,low
Syrian Arab Republic,432,2007,2015,9,1,-2.1972245773362196,2.3102053352,,,5.911968893,16.705738472182098,low
Syrian Arab Republic,13042,2012,2015,4,260,4.174387269895637,2.41333277925,,,5.911968893,16.705738472182098,medium
Syrian Arab Republic,13809,2016,2016,1,152,5.0238805208462765,,,,5.947845376,16.675741900625955,medium
Syrian Arab Republic,13809,2018,2018,1,35,3.5553480614894135,,,,5.774733653,16.645487021913024,medium
Syrian Arab Republic,13902,2015,2017,3,1763,6.376159893729761,2.167345167,,,5.906905873,16.654335714539595,medium
Tajikistan,395,1992,1998,7,8601,7.113723605496166,2.9599706225,3.8763108434,1.3095774714568134,,15.611825468728119,high
Tajikistan,395,2000,2000,1,46,3.828641396489095,7.6366523506,2.6878395171999996,0.35196567734143613,6.854248582,15.642690097556915,medium
Tajikistan,395,2010,2011,2,126,4.143134726391533,1.9375838766000002,,,6.083969712,15.856407068166543,medium
Tajikistan,415,1999,2000,2,3,0.4054651081081644,8.7096859322,2.6878395171999996,0.30860349478997484,6.854248582,15.642690097556915,low
Tanzania,15183,2020,2020,1,25,3.2188758248682006,6.8794485045,,,5.605310066,17.90541549629106,medium
Thailand,221,2000,2011,12,53,1.4853852637641216,7.9520052649999995,,,6.083969712,18.027910400262364,low
Thailand,253,2005,2005,1,3,1.0986122886681098,7.9386936422000005,6.1543772198,0.775238029980771,6.293981484,17.996280324021196,low
Thailand,264,1993,2002,10,25,0.9162907318741551,9.838479113,7.5423137026000004,0.7666137840994165,6.906000623,17.975472637123556,low
Thailand,294,2011,2011,1,19,2.9444389791664403,6.1543772198,,,6.083969712,18.027910400262364,low
Thailand,300,1978,1998,21,7,-1.0986122886681098,,8.2456965064,,,17.935930564841506,low
Trinidad and Tobago,378,1990,1990,1,39,3.6635616461296463,,,,,14.015279847281949,medium
Tunisia,343,2013,2015,3,136,3.8140425970679424,2.71528754775,4.81887699,1.7747206898927228,5.911968893,16.229632642855147,medium
Tunisia,14333,2016,2016,1,71,4.2626798770413155,3.060756101,4.81887699,1.574407378760298,5.947845376,16.24066207240623,medium
Turkiye,354,1984,2013,30,24577,6.70836894356159,,2.995467195,,6.032025006,18.145262548463325,medium
Turkiye,383,1991,1993,3,142,3.8572147689331513,,,,,17.852469762949664,medium
Turkiye,383,2000,2000,1,30,3.4011973816621555,,4.50280616,,6.854248582,17.96245066960498,medium
Turkiye,383,2005,2005,1,30,3.4011973816621555,4.320607217999999,4.66034574,1.078632123879399,6.293981484,18.033597563247568,medium
Turkiye,383,2016,2016,1,434,6.073044534100405,3.773985048666667,2.6592390495,0.7046236313096943,5.947845376,18.195383224513503,medium
Turkiye,418,2001,2017,17,11,-0.4353180712578455,,2.501474233333333,,5.906905873,18.211396346850087,low
Turkiye,432,2007,2015,9,3,-1.0986122886681098,4.5289905372499994,2.8048488914,0.6193099474001336,5.911968893,18.178983800472746,low
Turkiye,13902,2015,2017,3,71,3.164067588373206,4.237401288666667,2.501474233333333,0.5903321547628175,5.906905873,18.211396346850087,low
Uganda,283,2005,2008,4,7,0.5596157879354227,,10.7637969484,,6.010090245,17.230996503489894,low
Uganda,309,1983,2018,36,12,-1.0986122886681098,,10.2039907305,,5.774733653,17.57038915349045,low
Uganda,314,1979,1992,14,2565,5.210656427989611,,8.608355397333332,,,16.736609151973855,medium
Uganda,314,1994,2011,18,7324,6.008540147898237,,11.49834477,,6.083969712,17.32636238316664,medium
Ukraine,13219,2014,2014,1,88,4.477336814478207,4.784429494,6.183730571,1.2924697874124425,6.032096376,17.628202721548416,medium
Ukraine,13246,2014,2014,1,1861,7.528869256642251,4.784429494,6.183730571,1.2924697874124425,6.032096376,17.628202721548416,high
Ukraine,13247,2014,2014,1,1070,6.975413927455952,4.784429494,6.183730571,1.2924697874124425,6.032096376,17.628202721548416,high
United Kingdom,315,1971,1991,21,102,1.580450375560848,,1.5277867376,,,17.865988512893946,low
United Kingdom,315,1998,1998,1,29,3.367295829986474,1.5219737947999998,1.6348459588000002,1.074161700014574,,17.88431747607408,medium
United States,418,2001,2017,17,233,2.6178251095094844,6.259152821600001,5.529331947999999,0.883399416118835,5.906905873,19.599711448168506,low
Uzbekistan,415,1999,2000,2,347,5.156177599386914,4.877556530999999,3.8675664538,0.7929311386181043,6.854248582,17.02030368550184,medium
Uzbekistan,415,2004,2004,1,37,3.6109179126442243,4.1341720318,3.16481964175,0.7655268376367133,6.504204151,17.068376130618766,medium
"Venezuela, RB",277,1992,1992,1,144,4.969813299576001,12.52574598,20.711095916,1.6534820320537909,,16.838745832727813,medium
"Yemen, Rep.",402,1994,1994,1,1489,7.305860032684009,,4.895063962,,,16.475603437986944,high
"Yemen, Rep.",418,2001,2017,17,21,0.21130909366720696,4.597929285,,,5.906905873,17.141797989564118,low
"Yemen, Rep.",13645,2015,2015,1,246,5.5053315359323625,5.97426809425,,,5.911968893,17.092575325495147,medium
"Yemen, Rep.",13645,2017,2017,1,26,3.258096538021482,6.6876486465,,,5.906905873,17.141797989564118,medium
"Yemen, Rep.",13645,2020,2020,1,33,3.4965075614664802,,,,5.605310066,17.210889981414862,medium
